"CurrencyRateID","CurrencyRateDate","FromCurrencyCode","ToCurrencyCode","AverageRate","EndOfDayRate","ModifiedDate"
"262","6/20/2011 12:00:00 AM","USD","AUD","1.5808","1.5817","6/20/2011 12:00:00 AM"
"263","6/20/2011 12:00:00 AM","USD","BRL","1.9239","1.9279","6/20/2011 12:00:00 AM"
"264","6/20/2011 12:00:00 AM","USD","CAD","1.4795","1.4872","6/20/2011 12:00:00 AM"
"265","6/20/2011 12:00:00 AM","USD","CNY","8.2370","8.2370","6/20/2011 12:00:00 AM"
"266","6/20/2011 12:00:00 AM","USD","DEM","1.9510","1.9511","6/20/2011 12:00:00 AM"
"267","6/20/2011 12:00:00 AM","USD","EUR","0.9975","0.9977","6/20/2011 12:00:00 AM"
"268","6/20/2011 12:00:00 AM","USD","FRF","6.5431","6.5434","6/20/2011 12:00:00 AM"
"269","6/20/2011 12:00:00 AM","USD","GBP","0.6245","0.6251","6/20/2011 12:00:00 AM"
"270","6/20/2011 12:00:00 AM","USD","JPY","102.7050","102.8030","6/20/2011 12:00:00 AM"
"271","6/20/2011 12:00:00 AM","USD","MXN","9.3499","9.3520","6/20/2011 12:00:00 AM"
"272","6/20/2011 12:00:00 AM","USD","SAR","3.7505","3.7530","6/20/2011 12:00:00 AM"
"273","6/20/2011 12:00:00 AM","USD","VEB","638.5000","638.5499","6/20/2011 12:00:00 AM"
"274","6/21/2011 12:00:00 AM","USD","ARS","1.0000","0.9995","6/21/2011 12:00:00 AM"
"275","6/21/2011 12:00:00 AM","USD","AUD","1.5800","1.5790","6/21/2011 12:00:00 AM"
"276","6/21/2011 12:00:00 AM","USD","BRL","1.9239","1.9179","6/21/2011 12:00:00 AM"
"277","6/21/2011 12:00:00 AM","USD","CAD","1.4799","1.4701","6/21/2011 12:00:00 AM"
"278","6/21/2011 12:00:00 AM","USD","CNY","8.2370","8.2370","6/21/2011 12:00:00 AM"
"279","6/21/2011 12:00:00 AM","USD","DEM","1.9271","1.9266","6/21/2011 12:00:00 AM"
"280","6/21/2011 12:00:00 AM","USD","EUR","0.9852","0.9848","6/21/2011 12:00:00 AM"
"281","6/21/2011 12:00:00 AM","USD","FRF","6.4633","6.4631","6/21/2011 12:00:00 AM"
"282","6/21/2011 12:00:00 AM","USD","GBP","0.6211","0.6201","6/21/2011 12:00:00 AM"
"283","6/21/2011 12:00:00 AM","USD","JPY","102.4300","102.3980","6/21/2011 12:00:00 AM"
"284","6/21/2011 12:00:00 AM","USD","MXN","9.3499","9.3439","6/21/2011 12:00:00 AM"
"285","6/21/2011 12:00:00 AM","USD","SAR","3.7505","3.7503","6/21/2011 12:00:00 AM"
"286","6/21/2011 12:00:00 AM","USD","VEB","638.5000","638.4600","6/21/2011 12:00:00 AM"
"287","6/22/2011 12:00:00 AM","USD","ARS","1.0000","1.0004","6/22/2011 12:00:00 AM"
"288","6/22/2011 12:00:00 AM","USD","AUD","1.5736","1.5739","6/22/2011 12:00:00 AM"
"289","6/22/2011 12:00:00 AM","USD","BRL","1.9239","1.9270","6/22/2011 12:00:00 AM"
"290","6/22/2011 12:00:00 AM","USD","CAD","1.4750","1.4793","6/22/2011 12:00:00 AM"
"291","6/22/2011 12:00:00 AM","USD","CNY","8.2370","8.2373","6/22/2011 12:00:00 AM"
"292","6/22/2011 12:00:00 AM","USD","DEM","1.9128","1.9135","6/22/2011 12:00:00 AM"
"293","6/22/2011 12:00:00 AM","USD","EUR","0.9779","0.9782","6/22/2011 12:00:00 AM"
"294","6/22/2011 12:00:00 AM","USD","FRF","6.4151","6.4154","6/22/2011 12:00:00 AM"
"295","6/22/2011 12:00:00 AM","USD","GBP","0.6159","0.6163","6/22/2011 12:00:00 AM"
"296","6/22/2011 12:00:00 AM","USD","JPY","102.8000","102.8490","6/22/2011 12:00:00 AM"
"297","6/22/2011 12:00:00 AM","USD","MXN","9.4649","9.4749","6/22/2011 12:00:00 AM"
"298","6/22/2011 12:00:00 AM","USD","SAR","3.7505","3.7580","6/22/2011 12:00:00 AM"
"299","6/22/2011 12:00:00 AM","USD","VEB","638.5000","638.5700","6/22/2011 12:00:00 AM"
"300","6/23/2011 12:00:00 AM","USD","ARS","1.0000","0.9990","6/23/2011 12:00:00 AM"
"301","6/23/2011 12:00:00 AM","USD","AUD","1.5686","1.5685","6/23/2011 12:00:00 AM"
"302","6/23/2011 12:00:00 AM","USD","BRL","1.8660","1.8650","6/23/2011 12:00:00 AM"
"303","6/23/2011 12:00:00 AM","USD","CAD","1.4785","1.4717","6/23/2011 12:00:00 AM"
"304","6/23/2011 12:00:00 AM","USD","CNY","8.2370","8.2368","6/23/2011 12:00:00 AM"
"305","6/23/2011 12:00:00 AM","USD","DEM","1.9085","1.9079","6/23/2011 12:00:00 AM"
"306","6/23/2011 12:00:00 AM","USD","EUR","0.9758","0.9754","6/23/2011 12:00:00 AM"
"307","6/23/2011 12:00:00 AM","USD","FRF","6.4008","6.4002","6/23/2011 12:00:00 AM"
"308","6/23/2011 12:00:00 AM","USD","GBP","0.6149","0.6140","6/23/2011 12:00:00 AM"
"309","6/23/2011 12:00:00 AM","USD","JPY","102.8150","102.7700","6/23/2011 12:00:00 AM"
"310","6/23/2011 12:00:00 AM","USD","MXN","9.4619","9.4610","6/23/2011 12:00:00 AM"
"311","6/23/2011 12:00:00 AM","USD","SAR","3.7507","3.7458","6/23/2011 12:00:00 AM"
"312","6/23/2011 12:00:00 AM","USD","VEB","642.0099","642.0000","6/23/2011 12:00:00 AM"
"313","6/24/2011 12:00:00 AM","USD","ARS","1.0000","1.0000","6/24/2011 12:00:00 AM"
"314","6/24/2011 12:00:00 AM","USD","AUD","1.5649","1.5653","6/24/2011 12:00:00 AM"
"315","6/24/2011 12:00:00 AM","USD","BRL","1.8680","1.8700","6/24/2011 12:00:00 AM"
"316","6/24/2011 12:00:00 AM","USD","CAD","1.4757","1.4832","6/24/2011 12:00:00 AM"
"317","6/24/2011 12:00:00 AM","USD","CNY","8.2370","8.2377","6/24/2011 12:00:00 AM"
"318","6/24/2011 12:00:00 AM","USD","DEM","1.9150","1.9153","6/24/2011 12:00:00 AM"
"319","6/24/2011 12:00:00 AM","USD","EUR","0.9790","0.9795","6/24/2011 12:00:00 AM"
"320","6/24/2011 12:00:00 AM","USD","FRF","6.4227","6.4230","6/24/2011 12:00:00 AM"
"321","6/24/2011 12:00:00 AM","USD","GBP","0.6156","0.6158","6/24/2011 12:00:00 AM"
"322","6/24/2011 12:00:00 AM","USD","JPY","102.9600","103.0440","6/24/2011 12:00:00 AM"
"323","6/24/2011 12:00:00 AM","USD","MXN","9.4350","9.4420","6/24/2011 12:00:00 AM"
"324","6/24/2011 12:00:00 AM","USD","SAR","3.7507","3.7597","6/24/2011 12:00:00 AM"
"325","6/24/2011 12:00:00 AM","USD","VEB","642.5000","642.5800","6/24/2011 12:00:00 AM"
"326","6/25/2011 12:00:00 AM","USD","ARS","0.9996","0.9989","6/25/2011 12:00:00 AM"
"327","6/25/2011 12:00:00 AM","USD","AUD","1.5752","1.5745","6/25/2011 12:00:00 AM"
"328","6/25/2011 12:00:00 AM","USD","BRL","1.8660","1.8610","6/25/2011 12:00:00 AM"
"329","6/25/2011 12:00:00 AM","USD","CAD","1.4779","1.4725","6/25/2011 12:00:00 AM"
"330","6/25/2011 12:00:00 AM","USD","CNY","8.2370","8.2370","6/25/2011 12:00:00 AM"
"331","6/25/2011 12:00:00 AM","USD","DEM","1.9271","1.9265","6/25/2011 12:00:00 AM"
"332","6/25/2011 12:00:00 AM","USD","EUR","0.9852","0.9847","6/25/2011 12:00:00 AM"
"333","6/25/2011 12:00:00 AM","USD","FRF","6.4633","6.4631","6/25/2011 12:00:00 AM"
"334","6/25/2011 12:00:00 AM","USD","GBP","0.6161","0.6159","6/25/2011 12:00:00 AM"
"335","6/25/2011 12:00:00 AM","USD","JPY","102.4200","102.4080","6/25/2011 12:00:00 AM"
"336","6/25/2011 12:00:00 AM","USD","MXN","9.4124","9.4079","6/25/2011 12:00:00 AM"
"337","6/25/2011 12:00:00 AM","USD","SAR","3.7505","3.7412","6/25/2011 12:00:00 AM"
"338","6/25/2011 12:00:00 AM","USD","VEB","642.7500","642.7300","6/25/2011 12:00:00 AM"
"339","6/26/2011 12:00:00 AM","USD","ARS","0.9996","0.9997","6/26/2011 12:00:00 AM"
"340","6/26/2011 12:00:00 AM","USD","AUD","1.5768","1.5770","6/26/2011 12:00:00 AM"
"341","6/26/2011 12:00:00 AM","USD","BRL","1.8640","1.8690","6/26/2011 12:00:00 AM"
"342","6/26/2011 12:00:00 AM","USD","CAD","1.4790","1.4806","6/26/2011 12:00:00 AM"
"343","6/26/2011 12:00:00 AM","USD","CNY","8.2370","8.2376","6/26/2011 12:00:00 AM"
"344","6/26/2011 12:00:00 AM","USD","DEM","1.9301","1.9311","6/26/2011 12:00:00 AM"
"345","6/26/2011 12:00:00 AM","USD","EUR","0.9869","0.9869","6/26/2011 12:00:00 AM"
"346","6/26/2011 12:00:00 AM","USD","FRF","6.4734","6.4736","6/26/2011 12:00:00 AM"
"347","6/26/2011 12:00:00 AM","USD","GBP","0.6166","0.6169","6/26/2011 12:00:00 AM"
"348","6/26/2011 12:00:00 AM","USD","JPY","102.3500","102.4490","6/26/2011 12:00:00 AM"
"349","6/26/2011 12:00:00 AM","USD","MXN","9.3900","9.3940","6/26/2011 12:00:00 AM"
"350","6/26/2011 12:00:00 AM","USD","SAR","3.7507","3.7538","6/26/2011 12:00:00 AM"
"351","6/26/2011 12:00:00 AM","USD","VEB","642.5000","642.5399","6/26/2011 12:00:00 AM"
"352","6/27/2011 12:00:00 AM","USD","ARS","0.9996","0.9993","6/27/2011 12:00:00 AM"
"353","6/27/2011 12:00:00 AM","USD","AUD","1.5743","1.5740","6/27/2011 12:00:00 AM"
"354","6/27/2011 12:00:00 AM","USD","BRL","1.8640","1.8560","6/27/2011 12:00:00 AM"
"355","6/27/2011 12:00:00 AM","USD","CAD","1.4774","1.4770","6/27/2011 12:00:00 AM"
"356","6/27/2011 12:00:00 AM","USD","CNY","8.2370","8.2370","6/27/2011 12:00:00 AM"
"357","6/27/2011 12:00:00 AM","USD","DEM","1.9305","1.9298","6/27/2011 12:00:00 AM"
"358","6/27/2011 12:00:00 AM","USD","EUR","0.9870","0.9864","6/27/2011 12:00:00 AM"
"359","6/27/2011 12:00:00 AM","USD","FRF","6.4748","6.4743","6/27/2011 12:00:00 AM"
"360","6/27/2011 12:00:00 AM","USD","GBP","0.6168","0.6159","6/27/2011 12:00:00 AM"
"361","6/27/2011 12:00:00 AM","USD","JPY","102.4200","102.4090","6/27/2011 12:00:00 AM"
"362","6/27/2011 12:00:00 AM","USD","MXN","9.3900","9.3800","6/27/2011 12:00:00 AM"
"363","6/27/2011 12:00:00 AM","USD","SAR","3.7507","3.7440","6/27/2011 12:00:00 AM"
"364","6/27/2011 12:00:00 AM","USD","VEB","642.5000","642.5000","6/27/2011 12:00:00 AM"
"365","6/28/2011 12:00:00 AM","USD","ARS","0.9996","1.0002","6/28/2011 12:00:00 AM"
"366","6/28/2011 12:00:00 AM","USD","AUD","1.5743","1.5748","6/28/2011 12:00:00 AM"
"367","6/28/2011 12:00:00 AM","USD","BRL","1.8570","1.8600","6/28/2011 12:00:00 AM"
"368","6/28/2011 12:00:00 AM","USD","CAD","1.4792","1.4835","6/28/2011 12:00:00 AM"
"369","6/28/2011 12:00:00 AM","USD","CNY","8.2370","8.2376","6/28/2011 12:00:00 AM"
"370","6/28/2011 12:00:00 AM","USD","DEM","1.9317","1.9319","6/28/2011 12:00:00 AM"
"371","6/28/2011 12:00:00 AM","USD","EUR","0.9877","0.9885","6/28/2011 12:00:00 AM"
"372","6/28/2011 12:00:00 AM","USD","FRF","6.4786","6.4791","6/28/2011 12:00:00 AM"
"373","6/28/2011 12:00:00 AM","USD","GBP","0.6160","0.6162","6/28/2011 12:00:00 AM"
"374","6/28/2011 12:00:00 AM","USD","JPY","102.6800","102.7680","6/28/2011 12:00:00 AM"
"375","6/28/2011 12:00:00 AM","USD","MXN","9.4169","9.4250","6/28/2011 12:00:00 AM"
"376","6/28/2011 12:00:00 AM","USD","SAR","3.7507","3.7530","6/28/2011 12:00:00 AM"
"377","6/28/2011 12:00:00 AM","USD","VEB","643.0000","643.0099","6/28/2011 12:00:00 AM"
"378","6/29/2011 12:00:00 AM","USD","ARS","0.9996","0.9990","6/29/2011 12:00:00 AM"
"379","6/29/2011 12:00:00 AM","USD","AUD","1.5741","1.5738","6/29/2011 12:00:00 AM"
"380","6/29/2011 12:00:00 AM","USD","BRL","1.8480","1.8410","6/29/2011 12:00:00 AM"
"381","6/29/2011 12:00:00 AM","USD","CAD","1.4812","1.4774","6/29/2011 12:00:00 AM"
"382","6/29/2011 12:00:00 AM","USD","CNY","8.2794","8.2789","6/29/2011 12:00:00 AM"
"383","6/29/2011 12:00:00 AM","USD","DEM","1.9441","1.9437","6/29/2011 12:00:00 AM"
"384","6/29/2011 12:00:00 AM","USD","EUR","0.9939","0.9936","6/29/2011 12:00:00 AM"
"385","6/29/2011 12:00:00 AM","USD","FRF","6.5204","6.5199","6/29/2011 12:00:00 AM"
"386","6/29/2011 12:00:00 AM","USD","GBP","0.6190","0.6189","6/29/2011 12:00:00 AM"
"387","6/29/2011 12:00:00 AM","USD","JPY","103.3600","103.2980","6/29/2011 12:00:00 AM"
"388","6/29/2011 12:00:00 AM","USD","MXN","9.4139","9.4060","6/29/2011 12:00:00 AM"
"389","6/29/2011 12:00:00 AM","USD","SAR","3.7507","3.7458","6/29/2011 12:00:00 AM"
"390","6/29/2011 12:00:00 AM","USD","VEB","643.8999","643.7999","6/29/2011 12:00:00 AM"
"391","6/30/2011 12:00:00 AM","USD","ARS","0.9996","1.0001","6/30/2011 12:00:00 AM"
"392","6/30/2011 12:00:00 AM","USD","AUD","1.5748","1.5749","6/30/2011 12:00:00 AM"
"393","6/30/2011 12:00:00 AM","USD","BRL","1.8520","1.8580","6/30/2011 12:00:00 AM"
"394","6/30/2011 12:00:00 AM","USD","CAD","1.4842","1.4857","6/30/2011 12:00:00 AM"
"395","6/30/2011 12:00:00 AM","USD","CNY","8.2794","8.2799","6/30/2011 12:00:00 AM"
"396","6/30/2011 12:00:00 AM","USD","DEM","1.9490","1.9494","6/30/2011 12:00:00 AM"
"397","6/30/2011 12:00:00 AM","USD","EUR","0.9965","0.9967","6/30/2011 12:00:00 AM"
"398","6/30/2011 12:00:00 AM","USD","FRF","6.5366","6.5368","6/30/2011 12:00:00 AM"
"399","6/30/2011 12:00:00 AM","USD","GBP","0.6226","0.6227","6/30/2011 12:00:00 AM"
"400","6/30/2011 12:00:00 AM","USD","JPY","103.5800","103.6310","6/30/2011 12:00:00 AM"
"401","6/30/2011 12:00:00 AM","USD","MXN","9.3819","9.3889","6/30/2011 12:00:00 AM"
"402","6/30/2011 12:00:00 AM","USD","SAR","3.7507","3.7534","6/30/2011 12:00:00 AM"
"403","6/30/2011 12:00:00 AM","USD","VEB","644.0000","644.0299","6/30/2011 12:00:00 AM"
"404","7/1/2011 12:00:00 AM","USD","ARS","0.9996","0.9989","7/1/2011 12:00:00 AM"
"405","7/1/2011 12:00:00 AM","USD","AUD","1.5601","1.5593","7/1/2011 12:00:00 AM"
"406","7/1/2011 12:00:00 AM","USD","BRL","1.8425","1.8370","7/1/2011 12:00:00 AM"
"407","7/1/2011 12:00:00 AM","USD","CAD","1.4782","1.4773","7/1/2011 12:00:00 AM"
"408","7/1/2011 12:00:00 AM","USD","CNY","8.2794","8.2788","7/1/2011 12:00:00 AM"
"409","7/1/2011 12:00:00 AM","USD","DEM","1.9280","1.9271","7/1/2011 12:00:00 AM"
"410","7/1/2011 12:00:00 AM","USD","EUR","0.9858","0.9854","7/1/2011 12:00:00 AM"
"411","7/1/2011 12:00:00 AM","USD","FRF","6.4664","6.4661","7/1/2011 12:00:00 AM"
"412","7/1/2011 12:00:00 AM","USD","GBP","0.6198","0.6189","7/1/2011 12:00:00 AM"
"413","7/1/2011 12:00:00 AM","USD","JPY","103.0000","102.9950","7/1/2011 12:00:00 AM"
"414","7/1/2011 12:00:00 AM","USD","MXN","9.3650","9.3559","7/1/2011 12:00:00 AM"
"415","7/1/2011 12:00:00 AM","USD","SAR","3.7505","3.7467","7/1/2011 12:00:00 AM"
"416","7/1/2011 12:00:00 AM","USD","VEB","644.0000","643.9299","7/1/2011 12:00:00 AM"
"417","7/2/2011 12:00:00 AM","USD","ARS","0.9996","1.0004","7/2/2011 12:00:00 AM"
"418","7/2/2011 12:00:00 AM","USD","AUD","1.5564","1.5568","7/2/2011 12:00:00 AM"
"419","7/2/2011 12:00:00 AM","USD","BRL","1.8169","1.8220","7/2/2011 12:00:00 AM"
"420","7/2/2011 12:00:00 AM","USD","CAD","1.4778","1.4800","7/2/2011 12:00:00 AM"
"421","7/2/2011 12:00:00 AM","USD","CNY","8.2794","8.2796","7/2/2011 12:00:00 AM"
"422","7/2/2011 12:00:00 AM","USD","DEM","1.9145","1.9147","7/2/2011 12:00:00 AM"
"423","7/2/2011 12:00:00 AM","USD","EUR","0.9788","0.9797","7/2/2011 12:00:00 AM"
"424","7/2/2011 12:00:00 AM","USD","FRF","6.4208","6.4211","7/2/2011 12:00:00 AM"
"425","7/2/2011 12:00:00 AM","USD","GBP","0.6205","0.6210","7/2/2011 12:00:00 AM"
"426","7/2/2011 12:00:00 AM","USD","JPY","103.1000","103.1190","7/2/2011 12:00:00 AM"
"427","7/2/2011 12:00:00 AM","USD","MXN","9.3399","9.3430","7/2/2011 12:00:00 AM"
"428","7/2/2011 12:00:00 AM","USD","SAR","3.7505","3.7605","7/2/2011 12:00:00 AM"
"429","7/2/2011 12:00:00 AM","USD","VEB","644.2500","644.3300","7/2/2011 12:00:00 AM"
"430","7/3/2011 12:00:00 AM","USD","ARS","0.9996","0.9990","7/3/2011 12:00:00 AM"
"431","7/3/2011 12:00:00 AM","USD","AUD","1.5564","1.5557","7/3/2011 12:00:00 AM"
"432","7/3/2011 12:00:00 AM","USD","BRL","1.8109","1.8040","7/3/2011 12:00:00 AM"
"433","7/3/2011 12:00:00 AM","USD","CAD","1.4755","1.4711","7/3/2011 12:00:00 AM"
"434","7/3/2011 12:00:00 AM","USD","CNY","8.2794","8.2786","7/3/2011 12:00:00 AM"
"435","7/3/2011 12:00:00 AM","USD","DEM","1.9413","1.9403","7/3/2011 12:00:00 AM"
"436","7/3/2011 12:00:00 AM","USD","EUR","0.9926","0.9918","7/3/2011 12:00:00 AM"
"437","7/3/2011 12:00:00 AM","USD","FRF","6.5106","6.5098","7/3/2011 12:00:00 AM"
"438","7/3/2011 12:00:00 AM","USD","GBP","0.6231","0.6226","7/3/2011 12:00:00 AM"
"439","7/3/2011 12:00:00 AM","USD","JPY","103.2800","103.2620","7/3/2011 12:00:00 AM"
"440","7/3/2011 12:00:00 AM","USD","MXN","9.3399","9.3379","7/3/2011 12:00:00 AM"
"441","7/3/2011 12:00:00 AM","USD","SAR","3.7507","3.7486","7/3/2011 12:00:00 AM"
"442","7/3/2011 12:00:00 AM","USD","VEB","644.0500","644.0000","7/3/2011 12:00:00 AM"
"443","7/4/2011 12:00:00 AM","USD","ARS","0.9996","0.9997","7/4/2011 12:00:00 AM"
"444","7/4/2011 12:00:00 AM","USD","AUD","1.5564","1.5570","7/4/2011 12:00:00 AM"
"445","7/4/2011 12:00:00 AM","USD","BRL","1.8109","1.8200","7/4/2011 12:00:00 AM"
"446","7/4/2011 12:00:00 AM","USD","CAD","1.4777","1.4859","7/4/2011 12:00:00 AM"
"447","7/4/2011 12:00:00 AM","USD","CNY","8.2794","8.2797","7/4/2011 12:00:00 AM"
"448","7/4/2011 12:00:00 AM","USD","DEM","1.9400","1.9403","7/4/2011 12:00:00 AM"
"449","7/4/2011 12:00:00 AM","USD","EUR","0.9919","0.9925","7/4/2011 12:00:00 AM"
"450","7/4/2011 12:00:00 AM","USD","FRF","6.5068","6.5072","7/4/2011 12:00:00 AM"
"451","7/4/2011 12:00:00 AM","USD","GBP","0.6228","0.6230","7/4/2011 12:00:00 AM"
"452","7/4/2011 12:00:00 AM","USD","JPY","103.1700","103.1790","7/4/2011 12:00:00 AM"
"453","7/4/2011 12:00:00 AM","USD","MXN","9.3399","9.3480","7/4/2011 12:00:00 AM"
"454","7/4/2011 12:00:00 AM","USD","SAR","3.7507","3.7551","7/4/2011 12:00:00 AM"
"455","7/4/2011 12:00:00 AM","USD","VEB","644.0500","644.0599","7/4/2011 12:00:00 AM"
"456","7/5/2011 12:00:00 AM","USD","ARS","0.9996","0.9991","7/5/2011 12:00:00 AM"
"457","7/5/2011 12:00:00 AM","USD","AUD","1.5579","1.5573","7/5/2011 12:00:00 AM"
"458","7/5/2011 12:00:00 AM","USD","BRL","1.8109","1.8009","7/5/2011 12:00:00 AM"
"459","7/5/2011 12:00:00 AM","USD","CAD","1.4801","1.4726","7/5/2011 12:00:00 AM"
"460","7/5/2011 12:00:00 AM","USD","CNY","8.2794","8.2789","7/5/2011 12:00:00 AM"
"461","7/5/2011 12:00:00 AM","USD","DEM","1.9399","1.9391","7/5/2011 12:00:00 AM"
"462","7/5/2011 12:00:00 AM","USD","EUR","0.9919","0.9917","7/5/2011 12:00:00 AM"
"463","7/5/2011 12:00:00 AM","USD","FRF","6.5061","6.5061","7/5/2011 12:00:00 AM"
"464","7/5/2011 12:00:00 AM","USD","GBP","0.6225","0.6220","7/5/2011 12:00:00 AM"
"465","7/5/2011 12:00:00 AM","USD","JPY","102.9100","102.8210","7/5/2011 12:00:00 AM"
"466","7/5/2011 12:00:00 AM","USD","MXN","9.3399","9.3350","7/5/2011 12:00:00 AM"
"467","7/5/2011 12:00:00 AM","USD","SAR","3.7507","3.7446","7/5/2011 12:00:00 AM"
"468","7/5/2011 12:00:00 AM","USD","VEB","644.0500","644.0499","7/5/2011 12:00:00 AM"
"469","7/6/2011 12:00:00 AM","USD","ARS","0.9996","1.0004","7/6/2011 12:00:00 AM"
"470","7/6/2011 12:00:00 AM","USD","AUD","1.5551","1.5551","7/6/2011 12:00:00 AM"
"471","7/6/2011 12:00:00 AM","USD","BRL","1.8270","1.8330","7/6/2011 12:00:00 AM"
"472","7/6/2011 12:00:00 AM","USD","CAD","1.4802","1.4825","7/6/2011 12:00:00 AM"
"473","7/6/2011 12:00:00 AM","USD","CNY","8.2794","8.2800","7/6/2011 12:00:00 AM"
"474","7/6/2011 12:00:00 AM","USD","DEM","1.9374","1.9375","7/6/2011 12:00:00 AM"
"475","7/6/2011 12:00:00 AM","USD","EUR","0.9906","0.9913","7/6/2011 12:00:00 AM"
"476","7/6/2011 12:00:00 AM","USD","FRF","6.4977","6.4981","7/6/2011 12:00:00 AM"
"477","7/6/2011 12:00:00 AM","USD","GBP","0.6212","0.6216","7/6/2011 12:00:00 AM"
"478","7/6/2011 12:00:00 AM","USD","JPY","102.2000","102.2200","7/6/2011 12:00:00 AM"
"479","7/6/2011 12:00:00 AM","USD","MXN","9.3190","9.3239","7/6/2011 12:00:00 AM"
"480","7/6/2011 12:00:00 AM","USD","SAR","3.7507","3.7591","7/6/2011 12:00:00 AM"
"481","7/6/2011 12:00:00 AM","USD","VEB","644.2500","644.3300","7/6/2011 12:00:00 AM"
"482","7/7/2011 12:00:00 AM","USD","ARS","0.9996","0.9991","7/7/2011 12:00:00 AM"
"483","7/7/2011 12:00:00 AM","USD","AUD","1.5516","1.5508","7/7/2011 12:00:00 AM"
"484","7/7/2011 12:00:00 AM","USD","BRL","1.8210","1.8180","7/7/2011 12:00:00 AM"
"485","7/7/2011 12:00:00 AM","USD","CAD","1.4772","1.4712","7/7/2011 12:00:00 AM"
"486","7/7/2011 12:00:00 AM","USD","CNY","8.2794","8.2794","7/7/2011 12:00:00 AM"
"487","7/7/2011 12:00:00 AM","USD","DEM","1.9402","1.9395","7/7/2011 12:00:00 AM"
"488","7/7/2011 12:00:00 AM","USD","EUR","0.9920","0.9917","7/7/2011 12:00:00 AM"
"489","7/7/2011 12:00:00 AM","USD","FRF","6.5075","6.5065","7/7/2011 12:00:00 AM"
"490","7/7/2011 12:00:00 AM","USD","GBP","0.6210","0.6206","7/7/2011 12:00:00 AM"
"491","7/7/2011 12:00:00 AM","USD","JPY","101.7200","101.6460","7/7/2011 12:00:00 AM"
"492","7/7/2011 12:00:00 AM","USD","MXN","9.3170","9.3119","7/7/2011 12:00:00 AM"
"493","7/7/2011 12:00:00 AM","USD","SAR","3.7505","3.7462","7/7/2011 12:00:00 AM"
"494","7/7/2011 12:00:00 AM","USD","VEB","645.0099","644.9500","7/7/2011 12:00:00 AM"
"495","7/8/2011 12:00:00 AM","USD","ARS","0.9996","1.0000","7/8/2011 12:00:00 AM"
"496","7/8/2011 12:00:00 AM","USD","AUD","1.5528","1.5529","7/8/2011 12:00:00 AM"
"497","7/8/2011 12:00:00 AM","USD","BRL","1.8300","1.8330","7/8/2011 12:00:00 AM"
"498","7/8/2011 12:00:00 AM","USD","CAD","1.4755","1.4782","7/8/2011 12:00:00 AM"
"499","7/8/2011 12:00:00 AM","USD","CNY","8.2795","8.2797","7/8/2011 12:00:00 AM"
"500","7/8/2011 12:00:00 AM","USD","DEM","1.9379","1.9387","7/8/2011 12:00:00 AM"
"501","7/8/2011 12:00:00 AM","USD","EUR","0.9909","0.9909","7/8/2011 12:00:00 AM"
"502","7/8/2011 12:00:00 AM","USD","FRF","6.4997","6.5007","7/8/2011 12:00:00 AM"
"503","7/8/2011 12:00:00 AM","USD","GBP","0.6211","0.6212","7/8/2011 12:00:00 AM"
"504","7/8/2011 12:00:00 AM","USD","JPY","101.6500","101.7390","7/8/2011 12:00:00 AM"
"505","7/8/2011 12:00:00 AM","USD","MXN","9.3800","9.3840","7/8/2011 12:00:00 AM"
"506","7/8/2011 12:00:00 AM","USD","SAR","3.7505","3.7566","7/8/2011 12:00:00 AM"
"507","7/8/2011 12:00:00 AM","USD","VEB","645.5000","645.5099","7/8/2011 12:00:00 AM"
"508","7/9/2011 12:00:00 AM","USD","ARS","0.9996","0.9993","7/9/2011 12:00:00 AM"
"509","7/9/2011 12:00:00 AM","USD","AUD","1.5551","1.5548","7/9/2011 12:00:00 AM"
"510","7/9/2011 12:00:00 AM","USD","BRL","1.8330","1.8300","7/9/2011 12:00:00 AM"
"511","7/9/2011 12:00:00 AM","USD","CAD","1.4700","1.4616","7/9/2011 12:00:00 AM"
"512","7/9/2011 12:00:00 AM","USD","CNY","8.2794","8.2792","7/9/2011 12:00:00 AM"
"513","7/9/2011 12:00:00 AM","USD","DEM","1.9301","1.9295","7/9/2011 12:00:00 AM"
"514","7/9/2011 12:00:00 AM","USD","EUR","0.9869","0.9868","7/9/2011 12:00:00 AM"
"515","7/9/2011 12:00:00 AM","USD","FRF","6.4734","6.4734","7/9/2011 12:00:00 AM"
"516","7/9/2011 12:00:00 AM","USD","GBP","0.6182","0.6178","7/9/2011 12:00:00 AM"
"517","7/9/2011 12:00:00 AM","USD","JPY","102.8000","102.7170","7/9/2011 12:00:00 AM"
"518","7/9/2011 12:00:00 AM","USD","MXN","9.4250","9.4199","7/9/2011 12:00:00 AM"
"519","7/9/2011 12:00:00 AM","USD","SAR","3.7505","3.7496","7/9/2011 12:00:00 AM"
"520","7/9/2011 12:00:00 AM","USD","VEB","646.0099","645.9099","7/9/2011 12:00:00 AM"
"521","7/10/2011 12:00:00 AM","USD","ARS","0.9996","1.0004","7/10/2011 12:00:00 AM"
"522","7/10/2011 12:00:00 AM","USD","AUD","1.5549","1.5559","7/10/2011 12:00:00 AM"
"523","7/10/2011 12:00:00 AM","USD","BRL","1.8320","1.8400","7/10/2011 12:00:00 AM"
