"PurchaseOrderID","RevisionNumber","Status","EmployeeID","VendorID","ShipMethodID","OrderDate","ShipDate","SubTotal","TaxAmt","Freight","TotalDue","ModifiedDate"
"164","4","3","261","1664","3","5/30/2012 12:00:00 AM","6/8/2012 12:00:00 AM","14628.0750","1170.2460","365.7019","16164.0229","6/8/2012 12:00:00 AM"
"165","4","4","251","1678","3","5/30/2012 12:00:00 AM","6/8/2012 12:00:00 AM","58685.5500","4694.8440","1467.1388","64847.5328","6/8/2012 12:00:00 AM"
"166","4","4","253","1616","4","5/30/2012 12:00:00 AM","6/8/2012 12:00:00 AM","481.8870","38.5510","12.0472","532.4852","6/8/2012 12:00:00 AM"
"167","4","4","255","1492","4","5/30/2012 12:00:00 AM","6/8/2012 12:00:00 AM","710.9550","56.8764","17.7739","785.6053","6/8/2012 12:00:00 AM"
"168","4","4","256","1602","5","5/30/2012 12:00:00 AM","6/8/2012 12:00:00 AM","1796.0355","143.6828","44.9009","1984.6192","6/8/2012 12:00:00 AM"
"169","4","4","259","1540","4","5/30/2012 12:00:00 AM","6/8/2012 12:00:00 AM","664.3035","53.1443","16.6076","734.0554","6/8/2012 12:00:00 AM"
"170","4","4","260","1628","5","5/30/2012 12:00:00 AM","6/8/2012 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","6/8/2012 12:00:00 AM"
"171","4","4","258","1604","3","5/30/2012 12:00:00 AM","6/8/2012 12:00:00 AM","1581.9300","126.5544","39.5483","1748.0327","6/8/2012 12:00:00 AM"
"172","4","4","254","1690","5","5/30/2012 12:00:00 AM","6/8/2012 12:00:00 AM","146.2860","11.7029","3.6572","161.6461","6/8/2012 12:00:00 AM"
"173","4","4","257","1566","5","6/11/2012 12:00:00 AM","6/20/2012 12:00:00 AM","102.5640","8.2051","2.5641","113.3332","6/20/2012 12:00:00 AM"
"174","4","3","261","1698","5","6/11/2012 12:00:00 AM","6/20/2012 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","6/20/2012 12:00:00 AM"
"175","4","4","251","1560","5","6/11/2012 12:00:00 AM","6/20/2012 12:00:00 AM","13669.4250","1093.5540","341.7356","15104.7146","6/20/2012 12:00:00 AM"
"176","4","4","253","1692","5","6/11/2012 12:00:00 AM","6/20/2012 12:00:00 AM","13458.6900","1076.6952","336.4673","14871.8525","6/20/2012 12:00:00 AM"
"177","4","4","252","1696","2","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","101720.8500","8137.6680","2543.0213","112401.5393","7/1/2012 12:00:00 AM"
"178","4","4","256","1504","1","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","551.8800","44.1504","13.7970","609.8274","7/1/2012 12:00:00 AM"
"179","4","4","259","1544","1","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","6987.7500","559.0200","174.6938","7721.4638","7/1/2012 12:00:00 AM"
"180","4","4","260","1530","2","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","7/1/2012 12:00:00 AM"
"181","4","4","258","1508","1","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","1917.3000","153.3840","47.9325","2118.6165","7/1/2012 12:00:00 AM"
"182","4","4","254","1694","1","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","4215.7500","337.2600","105.3938","4658.4038","7/1/2012 12:00:00 AM"
"183","4","4","257","1624","2","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","7/1/2012 12:00:00 AM"
"184","4","3","261","1548","2","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","7/1/2012 12:00:00 AM"
"185","4","4","251","1598","4","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","1055.5650","84.4452","26.3891","1166.3993","7/1/2012 12:00:00 AM"
"186","4","4","253","1658","5","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","7/1/2012 12:00:00 AM"
"187","4","4","255","1536","4","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","747.8100","59.8248","18.6953","826.3301","7/1/2012 12:00:00 AM"
"188","4","4","252","1568","1","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","20957.4750","1676.5980","523.9369","23158.0099","7/1/2012 12:00:00 AM"
"189","4","4","259","1648","5","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","142.4115","11.3929","3.5603","157.3647","7/1/2012 12:00:00 AM"
"190","4","4","260","1646","2","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","48030.6750","3842.4540","1200.7669","53073.8959","7/1/2012 12:00:00 AM"
"191","4","4","258","1672","4","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","28597.0230","2287.7618","714.9256","31599.7104","7/1/2012 12:00:00 AM"
"192","4","4","250","1600","1","6/22/2012 12:00:00 AM","7/1/2012 12:00:00 AM","1276.2750","102.1020","31.9069","1410.2839","7/1/2012 12:00:00 AM"
"193","4","4","257","1522","1","6/25/2012 12:00:00 AM","7/4/2012 12:00:00 AM","2003.9250","160.3140","50.0981","2214.3371","7/4/2012 12:00:00 AM"
"194","4","3","261","1570","2","6/25/2012 12:00:00 AM","7/4/2012 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","7/4/2012 12:00:00 AM"
"195","4","4","251","1516","1","6/25/2012 12:00:00 AM","7/4/2012 12:00:00 AM","454.8600","36.3888","11.3715","502.6203","7/4/2012 12:00:00 AM"
"196","4","4","253","1506","5","6/25/2012 12:00:00 AM","7/4/2012 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","7/4/2012 12:00:00 AM"
"197","4","4","255","1626","2","6/25/2012 12:00:00 AM","7/4/2012 12:00:00 AM","7132.1250","570.5700","178.3031","7880.9981","7/4/2012 12:00:00 AM"
"198","4","4","256","1542","2","6/25/2012 12:00:00 AM","7/4/2012 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","7/4/2012 12:00:00 AM"
"199","4","4","259","1610","4","6/25/2012 12:00:00 AM","7/4/2012 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","7/4/2012 12:00:00 AM"
"200","4","4","260","1638","5","6/25/2012 12:00:00 AM","7/4/2012 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","7/4/2012 12:00:00 AM"
"201","4","4","258","1582","5","7/27/2012 12:00:00 AM","8/5/2012 12:00:00 AM","532.9170","42.6334","13.3229","588.8733","8/5/2012 12:00:00 AM"
"202","4","4","254","1510","5","7/27/2012 12:00:00 AM","8/5/2012 12:00:00 AM","143.0415","11.4433","3.5760","158.0608","8/5/2012 12:00:00 AM"
"203","4","4","257","1526","2","7/27/2012 12:00:00 AM","8/5/2012 12:00:00 AM","28199.3250","2255.9460","704.9831","31160.2541","8/5/2012 12:00:00 AM"
"204","4","3","261","1644","1","7/27/2012 12:00:00 AM","8/5/2012 12:00:00 AM","3713.3250","297.0660","92.8331","4103.2241","8/5/2012 12:00:00 AM"
"205","4","4","251","1680","5","7/27/2012 12:00:00 AM","8/5/2012 12:00:00 AM","63831.0750","5106.4860","1595.7769","70533.3379","8/5/2012 12:00:00 AM"
"206","4","4","253","1584","5","7/27/2012 12:00:00 AM","8/5/2012 12:00:00 AM","13361.0400","1068.8832","334.0260","14763.9492","8/5/2012 12:00:00 AM"
"207","4","4","255","1620","5","7/27/2012 12:00:00 AM","8/5/2012 12:00:00 AM","5711.4750","456.9180","142.7869","6311.1799","8/5/2012 12:00:00 AM"
"208","4","4","256","1666","4","7/27/2012 12:00:00 AM","8/5/2012 12:00:00 AM","627.4485","50.1959","15.6862","693.3306","8/5/2012 12:00:00 AM"
"209","4","4","259","1592","2","7/31/2012 12:00:00 AM","8/9/2012 12:00:00 AM","97.9650","7.8372","2.4491","108.2513","8/9/2012 12:00:00 AM"
"210","4","4","250","1618","4","7/31/2012 12:00:00 AM","8/9/2012 12:00:00 AM","114.4710","9.1577","2.8618","126.4905","8/9/2012 12:00:00 AM"
"211","4","4","258","1612","4","7/31/2012 12:00:00 AM","8/9/2012 12:00:00 AM","132.6465","10.6117","3.3162","146.5744","8/9/2012 12:00:00 AM"
"212","4","4","254","1586","5","7/31/2012 12:00:00 AM","8/9/2012 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","8/9/2012 12:00:00 AM"
"213","4","4","257","1500","1","8/15/2012 12:00:00 AM","8/24/2012 12:00:00 AM","418.9500","33.5160","10.4738","462.9398","8/24/2012 12:00:00 AM"
"214","4","3","261","1656","4","8/15/2012 12:00:00 AM","8/24/2012 12:00:00 AM","272.4435","21.7955","6.8111","301.0501","8/24/2012 12:00:00 AM"
"215","4","4","251","1572","1","8/15/2012 12:00:00 AM","8/24/2012 12:00:00 AM","461.7900","36.9432","11.5448","510.2780","8/24/2012 12:00:00 AM"
"216","4","4","253","1562","5","8/15/2012 12:00:00 AM","8/24/2012 12:00:00 AM","544.7295","43.5784","13.6182","601.9261","8/24/2012 12:00:00 AM"
"217","4","4","255","1662","2","8/15/2012 12:00:00 AM","8/24/2012 12:00:00 AM","37.0755","2.9660","0.9269","40.9684","8/24/2012 12:00:00 AM"
"218","4","4","256","1682","4","8/15/2012 12:00:00 AM","8/24/2012 12:00:00 AM","21558.0750","1724.6460","538.9519","23821.6729","8/24/2012 12:00:00 AM"
"219","4","4","259","1686","4","8/15/2012 12:00:00 AM","8/24/2012 12:00:00 AM","612.1080","48.9686","15.3027","676.3793","8/24/2012 12:00:00 AM"
"220","4","4","260","1684","5","8/15/2012 12:00:00 AM","8/24/2012 12:00:00 AM","65240.1750","5219.2140","1631.0044","72090.3934","8/24/2012 12:00:00 AM"
"221","4","4","250","1534","5","8/16/2012 12:00:00 AM","8/25/2012 12:00:00 AM","534.8070","42.7846","13.3702","590.9618","8/25/2012 12:00:00 AM"
"222","4","4","254","1614","5","8/16/2012 12:00:00 AM","8/25/2012 12:00:00 AM","273.0735","21.8459","6.8268","301.7462","8/25/2012 12:00:00 AM"
"223","4","4","257","1588","5","8/16/2012 12:00:00 AM","8/25/2012 12:00:00 AM","40471.2000","3237.6960","1011.7800","44720.6760","8/25/2012 12:00:00 AM"
"224","4","3","261","1622","5","8/16/2012 12:00:00 AM","8/25/2012 12:00:00 AM","278.5230","22.2818","6.9631","307.7679","8/25/2012 12:00:00 AM"
"225","4","4","251","1632","5","8/24/2012 12:00:00 AM","9/2/2012 12:00:00 AM","62092.8000","4967.4240","1552.3200","68612.5440","9/2/2012 12:00:00 AM"
"226","4","4","253","1608","5","8/24/2012 12:00:00 AM","9/2/2012 12:00:00 AM","5948.2500","475.8600","148.7063","6572.8163","9/2/2012 12:00:00 AM"
"227","5","4","255","1576","5","8/24/2012 12:00:00 AM","9/2/2012 12:00:00 AM","91117.9500","7289.4360","2277.9488","100685.3348","9/2/2012 12:00:00 AM"
"228","4","4","256","1590","1","8/24/2012 12:00:00 AM","9/2/2012 12:00:00 AM","525.0000","42.0000","13.1250","580.1250","9/2/2012 12:00:00 AM"
"229","4","4","259","1514","5","8/24/2012 12:00:00 AM","9/2/2012 12:00:00 AM","2003.6835","160.2947","50.0921","2214.0703","9/2/2012 12:00:00 AM"
"230","4","4","260","1498","4","8/24/2012 12:00:00 AM","9/2/2012 12:00:00 AM","26455.2750","2116.4220","661.3819","29233.0789","9/2/2012 12:00:00 AM"
"231","4","4","258","1674","2","8/24/2012 12:00:00 AM","9/2/2012 12:00:00 AM","944.3700","75.5496","23.6093","1043.5289","9/2/2012 12:00:00 AM"
"232","4","4","254","1652","4","8/24/2012 12:00:00 AM","9/2/2012 12:00:00 AM","44594.5500","3567.5640","1114.8638","49276.9778","9/2/2012 12:00:00 AM"
"233","4","4","257","1578","5","8/28/2012 12:00:00 AM","9/6/2012 12:00:00 AM","26720.9250","2137.6740","668.0231","29526.6221","9/6/2012 12:00:00 AM"
"234","4","3","261","1538","5","8/28/2012 12:00:00 AM","9/6/2012 12:00:00 AM","37843.5750","3027.4860","946.0894","41817.1504","9/6/2012 12:00:00 AM"
"235","4","4","251","1556","4","8/28/2012 12:00:00 AM","9/6/2012 12:00:00 AM","25531.2750","2042.5020","638.2819","28212.0589","9/6/2012 12:00:00 AM"
"236","4","4","253","1554","4","8/28/2012 12:00:00 AM","9/6/2012 12:00:00 AM","482.5170","38.6014","12.0629","533.1813","9/6/2012 12:00:00 AM"
"237","4","4","255","1688","4","9/5/2012 12:00:00 AM","9/14/2012 12:00:00 AM","125.7480","10.0598","3.1437","138.9515","9/14/2012 12:00:00 AM"
"238","4","4","256","1580","5","9/5/2012 12:00:00 AM","9/14/2012 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","9/14/2012 12:00:00 AM"
"239","4","4","252","1496","4","9/5/2012 12:00:00 AM","9/14/2012 12:00:00 AM","602.0280","48.1622","15.0507","665.2409","9/14/2012 12:00:00 AM"
"240","4","4","260","1494","2","9/5/2012 12:00:00 AM","9/14/2012 12:00:00 AM","8847.3000","707.7840","221.1825","9776.2665","9/14/2012 12:00:00 AM"
"241","4","4","258","1650","5","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","171.0765","13.6861","4.2769","189.0395","9/30/2012 12:00:00 AM"
"242","4","4","254","1654","4","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","20397.3000","1631.7840","509.9325","22539.0165","9/30/2012 12:00:00 AM"
"243","4","4","257","1664","3","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","14628.0750","1170.2460","365.7019","16164.0229","9/30/2012 12:00:00 AM"
"244","4","3","261","1678","3","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","33350.6250","2668.0500","833.7656","36852.4406","9/30/2012 12:00:00 AM"
"245","5","4","250","1616","4","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","475.6815","38.0545","11.8920","525.6280","9/30/2012 12:00:00 AM"
"246","4","4","253","1492","5","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","564.1965","45.1357","14.1049","623.4371","9/30/2012 12:00:00 AM"
"247","4","4","255","1602","5","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","1796.0355","143.6828","44.9009","1984.6192","9/30/2012 12:00:00 AM"
"248","5","4","256","1540","4","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","665.0280","53.2022","16.6257","734.8559","9/30/2012 12:00:00 AM"
"249","4","4","259","1628","5","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","9/30/2012 12:00:00 AM"
"250","4","4","260","1604","4","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","1839.5055","147.1604","45.9876","2032.6535","9/30/2012 12:00:00 AM"
"251","4","4","258","1690","5","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","146.2860","11.7029","3.6572","161.6461","9/30/2012 12:00:00 AM"
"252","4","4","254","1566","5","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","102.5640","8.2051","2.5641","113.3332","9/30/2012 12:00:00 AM"
"253","4","4","252","1698","5","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","9/30/2012 12:00:00 AM"
"254","5","3","261","1560","5","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","13669.4250","1093.5540","341.7356","15104.7146","9/30/2012 12:00:00 AM"
"255","4","4","251","1692","5","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","2934.5400","234.7632","73.3635","3242.6667","9/30/2012 12:00:00 AM"
"256","4","4","253","1696","2","9/21/2012 12:00:00 AM","9/30/2012 12:00:00 AM","50860.4250","4068.8340","1271.5106","56200.7696","9/30/2012 12:00:00 AM"
"257","4","4","255","1504","1","10/2/2012 12:00:00 AM","10/11/2012 12:00:00 AM","551.8800","44.1504","13.7970","609.8274","10/11/2012 12:00:00 AM"
"258","4","4","256","1544","1","10/2/2012 12:00:00 AM","10/11/2012 12:00:00 AM","6987.7500","559.0200","174.6938","7721.4638","10/11/2012 12:00:00 AM"
"259","4","4","259","1530","2","10/2/2012 12:00:00 AM","10/11/2012 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","10/11/2012 12:00:00 AM"
"260","4","4","260","1508","1","10/2/2012 12:00:00 AM","10/11/2012 12:00:00 AM","37312.2750","2984.9820","932.8069","41230.0639","10/11/2012 12:00:00 AM"
"261","4","4","258","1694","1","10/11/2012 12:00:00 AM","10/20/2012 12:00:00 AM","3407.2500","272.5800","85.1813","3765.0113","10/20/2012 12:00:00 AM"
"262","7","4","254","1624","2","10/11/2012 12:00:00 AM","10/20/2012 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","10/20/2012 12:00:00 AM"
"263","4","4","257","1548","2","10/11/2012 12:00:00 AM","10/20/2012 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","10/20/2012 12:00:00 AM"
"264","4","3","261","1598","4","10/11/2012 12:00:00 AM","10/20/2012 12:00:00 AM","240.7230","19.2578","6.0181","265.9989","10/20/2012 12:00:00 AM"
"265","4","4","251","1658","5","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","10/26/2012 12:00:00 AM"
"266","4","4","253","1536","4","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","475.2090","38.0167","11.8802","525.1059","10/26/2012 12:00:00 AM"
"267","4","4","255","1568","5","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","5757.6750","460.6140","143.9419","6362.2309","10/26/2012 12:00:00 AM"
"268","4","4","256","1648","5","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","142.4115","11.3929","3.5603","157.3647","10/26/2012 12:00:00 AM"
"269","4","4","259","1646","2","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","48030.6750","3842.4540","1200.7669","53073.8959","10/26/2012 12:00:00 AM"
"270","4","4","260","1672","4","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","10/26/2012 12:00:00 AM"
"271","5","4","258","1600","1","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","1276.2750","102.1020","31.9069","1410.2839","10/26/2012 12:00:00 AM"
"272","4","4","254","1522","1","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","2003.9250","160.3140","50.0981","2214.3371","10/26/2012 12:00:00 AM"
"273","4","4","257","1570","4","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","10/26/2012 12:00:00 AM"
"274","4","3","261","1516","1","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","454.8600","36.3888","11.3715","502.6203","10/26/2012 12:00:00 AM"
"275","4","4","251","1506","5","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","10/26/2012 12:00:00 AM"
"276","4","4","253","1626","2","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","7132.1250","570.5700","178.3031","7880.9981","10/26/2012 12:00:00 AM"
"277","6","4","252","1542","2","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","10/26/2012 12:00:00 AM"
"278","4","4","256","1610","4","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","10/26/2012 12:00:00 AM"
"279","4","4","259","1638","5","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","10/26/2012 12:00:00 AM"
"280","4","4","260","1582","4","10/17/2012 12:00:00 AM","10/26/2012 12:00:00 AM","371.2275","29.6982","9.2807","410.2064","10/26/2012 12:00:00 AM"
"281","4","4","258","1510","5","2/8/2013 12:00:00 AM","2/17/2013 12:00:00 AM","143.0415","11.4433","3.5760","158.0608","2/17/2013 12:00:00 AM"
"282","4","4","254","1526","2","2/8/2013 12:00:00 AM","2/17/2013 12:00:00 AM","28199.3250","2255.9460","704.9831","31160.2541","2/17/2013 12:00:00 AM"
"283","4","4","257","1644","1","2/8/2013 12:00:00 AM","2/17/2013 12:00:00 AM","3713.3250","297.0660","92.8331","4103.2241","2/17/2013 12:00:00 AM"
"284","5","3","261","1680","5","2/8/2013 12:00:00 AM","2/17/2013 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","2/17/2013 12:00:00 AM"
"285","4","4","251","1584","5","2/8/2013 12:00:00 AM","2/17/2013 12:00:00 AM","2979.2700","238.3416","74.4818","3292.0934","2/17/2013 12:00:00 AM"
"286","4","4","253","1620","5","2/8/2013 12:00:00 AM","2/17/2013 12:00:00 AM","5711.4750","456.9180","142.7869","6311.1799","2/17/2013 12:00:00 AM"
"287","4","4","255","1666","4","2/8/2013 12:00:00 AM","2/17/2013 12:00:00 AM","347.4450","27.7956","8.6861","383.9267","2/17/2013 12:00:00 AM"
"288","4","4","252","1592","2","2/8/2013 12:00:00 AM","2/17/2013 12:00:00 AM","97.9650","7.8372","2.4491","108.2513","2/17/2013 12:00:00 AM"
"289","4","4","259","1618","4","2/13/2013 12:00:00 AM","2/22/2013 12:00:00 AM","114.4710","9.1577","2.8618","126.4905","2/22/2013 12:00:00 AM"
"290","5","4","260","1612","4","2/13/2013 12:00:00 AM","2/22/2013 12:00:00 AM","132.6465","10.6117","3.3162","146.5744","2/22/2013 12:00:00 AM"
"291","4","4","258","1586","5","2/13/2013 12:00:00 AM","2/22/2013 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","2/22/2013 12:00:00 AM"
"292","4","4","250","1500","1","2/13/2013 12:00:00 AM","2/22/2013 12:00:00 AM","418.9500","33.5160","10.4738","462.9398","2/22/2013 12:00:00 AM"
"293","4","4","257","1656","4","2/13/2013 12:00:00 AM","2/22/2013 12:00:00 AM","389.6550","31.1724","9.7414","430.5688","2/22/2013 12:00:00 AM"
"294","4","3","261","1572","1","2/13/2013 12:00:00 AM","2/22/2013 12:00:00 AM","461.7900","36.9432","11.5448","510.2780","2/22/2013 12:00:00 AM"
"295","4","4","251","1562","4","2/13/2013 12:00:00 AM","2/22/2013 12:00:00 AM","982.4535","78.5963","24.5613","1085.6111","2/22/2013 12:00:00 AM"
"296","4","4","253","1662","2","2/13/2013 12:00:00 AM","2/22/2013 12:00:00 AM","37.0755","2.9660","0.9269","40.9684","2/22/2013 12:00:00 AM"
"297","5","4","255","1682","4","4/5/2013 12:00:00 AM","4/14/2013 12:00:00 AM","21558.0750","1724.6460","538.9519","23821.6729","4/14/2013 12:00:00 AM"
"298","4","4","256","1686","5","4/5/2013 12:00:00 AM","4/14/2013 12:00:00 AM","688.8735","55.1099","17.2218","761.2052","4/14/2013 12:00:00 AM"
"299","4","4","259","1684","4","4/5/2013 12:00:00 AM","4/14/2013 12:00:00 AM","20980.5750","1678.4460","524.5144","23183.5354","4/14/2013 12:00:00 AM"
"300","4","4","260","1534","4","4/5/2013 12:00:00 AM","4/14/2013 12:00:00 AM","372.6450","29.8116","9.3161","411.7727","4/14/2013 12:00:00 AM"
"301","4","4","258","1614","4","4/12/2013 12:00:00 AM","4/21/2013 12:00:00 AM","260.4735","20.8379","6.5118","287.8232","4/21/2013 12:00:00 AM"
"302","4","4","254","1588","5","4/12/2013 12:00:00 AM","4/21/2013 12:00:00 AM","40471.2000","3237.6960","1011.7800","44720.6760","4/21/2013 12:00:00 AM"
"303","5","4","257","1622","5","4/12/2013 12:00:00 AM","4/21/2013 12:00:00 AM","414.8550","33.1884","10.3714","458.4148","4/21/2013 12:00:00 AM"
"304","4","3","261","1632","5","4/12/2013 12:00:00 AM","4/21/2013 12:00:00 AM","38421.0750","3073.6860","960.5269","42455.2879","4/21/2013 12:00:00 AM"
"305","4","4","251","1608","5","4/24/2013 12:00:00 AM","5/3/2013 12:00:00 AM","5948.2500","475.8600","148.7063","6572.8163","5/3/2013 12:00:00 AM"
